"smi_time","smi_type","smi_sxl","smi_sxr","smi_syl","smi_syr","smi_dxl","smi_dxr","smi_dyl","smi_dyr","smi_exl","smi_exr","smi_eyl","smi_eyr","smi_ezl","smi_ezr"
1068468309,"b",1038,1038,545,545,461,456,461,456,44.084,-22.676,40.216,38.5,708.842,711.335
1068468311,"b",1038,1038,546,546,463,454,463,454,44.082,-22.72,40.214,38.495,708.81,711.178
1068468313,"b",1037,1037,546,546,463,453,463,453,44.081,-22.715,40.212,38.488,708.781,711.02
1068468315,"b",1037,1037,546,546,464,453,464,453,44.079,-22.732,40.21,38.507,708.749,710.964
1068468317,"b",1037,1037,546,546,465,457,465,457,44.099,-22.709,40.188,38.476,708.805,710.813
1068468319,"b",1037,1037,548,548,465,451,465,451,44.102,-22.705,40.191,38.467,708.861,710.665
1068468321,"b",1037,1037,548,548,465,453,465,453,44.107,-22.722,40.195,38.487,708.92,710.604
1068468323,"b",1038,1038,548,548,462,452,462,452,44.087,-22.72,40.218,38.482,708.887,710.546
1068468325,"b",1039,1039,550,550,459,454,459,454,44.108,-22.719,40.196,38.478,708.945,710.485
1068468327,"b",1040,1040,550,550,465,453,465,453,44.088,-22.716,40.22,38.475,708.91,710.427
1068468329,"b",1041,1041,549,549,463,451,463,451,44.069,-22.715,40.253,38.472,709.007,710.364
1068468331,"b",1042,1042,550,550,466,453,466,453,44.075,-22.713,40.259,38.467,709.106,710.3
1068468333,"b",1043,1043,549,549,464,449,464,449,44.081,-22.711,40.265,38.463,709.204,710.241
1068468335,"b",1043,1043,549,549,462,456,462,456,44.056,-22.71,40.264,38.46,709.18,710.173
1068468337,"b",1044,1044,548,548,467,451,467,451,44.054,-22.708,40.263,38.455,709.156,710.107
1068468339,"b",1046,1046,549,549,463,452,463,452,44.053,-22.707,40.262,38.451,709.133,710.034
1068468341,"b",1046,1046,548,548,464,451,464,451,44.051,-22.704,40.261,38.447,709.108,709.968
1068468343,"b",1047,1047,547,547,463,452,463,452,44.049,-22.702,40.26,38.441,709.086,709.899
1068468345,"b",1048,1048,547,547,464,454,464,454,44.048,-22.7,40.259,38.437,709.063,709.831
1068468347,"b",1047,1047,547,547,463,456,463,456,44.047,-22.698,40.259,38.433,709.042,709.761
1068468349,"b",1047,1047,547,547,464,451,464,451,44.045,-22.696,40.258,38.432,709.024,709.693
1068468351,"b",1046,1046,547,547,464,456,464,456,44.064,-22.694,40.288,38.425,709.086,709.623
1068468353,"b",1046,1046,548,548,463,454,463,454,44.047,-22.692,40.26,38.419,709.067,709.553
1068468355,"b",1044,1044,548,548,463,454,463,454,44.068,-22.69,40.291,38.416,709.132,709.481
1068468357,"b",1045,1045,547,547,460,456,460,456,44.071,-22.7,40.294,38.462,709.193,709.463
1068468359,"b",1044,1044,546,546,459,455,459,455,44.075,-22.699,40.298,38.512,709.255,709.452
1068468361,"b",1042,1042,545,545,463,457,463,457,44.098,-22.699,40.311,38.513,709.171,709.445
1068468363,"b",1043,1043,545,545,460,455,460,455,44.093,-22.699,40.33,38.514,709.086,709.439
1068468365,"b",1043,1043,546,546,461,456,461,456,44.067,-22.683,40.366,38.567,708.907,709.361
1068468367,"b",1044,1044,548,548,460,455,460,455,44.075,-22.657,40.393,38.576,708.612,709.191
1068468369,"b",1042,1042,550,550,464,457,464,457,44.108,-22.59,40.432,38.664,708.509,709.408
1068468371,"b",1043,1043,560,560,466,460,466,460,44.056,-22.598,40.482,38.674,708.468,709.623
1068468373,"b",1046,1046,603,603,467,459,467,459,44.054,-22.606,40.481,38.684,708.427,709.837
1068468375,"b",1060,1060,637,637,456,454,456,454,44.007,-22.611,40.511,38.695,708.42,710.032
1068468377,"b",1073,1073,641,641,459,459,459,459,44.007,-22.594,40.511,38.722,708.417,710.114
1068468379,"b",1078,1078,656,656,462,453,462,453,44.006,-22.597,40.511,38.725,708.412,710.195
1068468381,"b",1072,1072,660,660,465,456,465,456,44.026,-22.544,40.521,38.709,708.266,710.042
1068468383,"b",1075,1075,660,660,461,453,461,453,44.018,-22.521,40.515,38.785,708.12,709.982
1068468385,"b",1076,1076,656,656,466,453,466,453,44.03,-22.504,40.537,38.834,708.051,710.001
1068468387,"b",1081,1081,663,663,468,454,468,454,44.025,-22.474,40.534,38.845,707.978,710.204
1068468389,"b",1083,1083,664,664,469,454,469,454,43.999,-22.433,40.591,38.846,707.82,710.185
1068468391,"b",1087,1087,665,665,470,452,470,452,43.989,-22.408,40.581,38.902,707.662,710.061
1068468393,"b",1089,1089,674,674,463,452,463,452,43.979,-22.408,40.572,38.893,707.502,709.954
1068468395,"b",1089,1089,687,687,465,455,465,455,44.061,-22.407,40.582,38.884,707.709,709.86
1068468397,"b",1087,1087,688,688,467,459,467,459,44.076,-22.405,40.617,38.879,707.906,709.771
1068468399,"b",1086,1086,697,697,461,456,461,456,44.087,-22.402,40.629,38.874,708.103,709.684
1068468401,"b",1085,1085,702,702,462,455,462,455,44.099,-22.399,40.64,38.87,708.298,709.594
1068468403,"b",1086,1086,702,702,460,457,460,457,44.112,-22.394,40.65,38.866,708.493,709.498
1068468405,"b",1087,1087,704,704,467,454,467,454,44.124,-22.392,40.639,38.86,708.682,709.402
1068468407,"b",1086,1086,704,704,469,455,469,455,44.136,-22.388,40.649,38.857,708.866,709.305
1068468409,"b",1087,1087,704,704,473,455,473,455,44.148,-22.384,40.683,38.852,709.049,709.206
1068468411,"b",1087,1087,706,706,471,457,471,457,44.159,-22.381,40.67,38.849,709.227,709.106
1068468413,"b",1085,1085,707,707,468,454,468,454,44.188,-22.379,40.671,38.844,709.259,709.008
1068468415,"b",1084,1084,708,708,468,454,468,454,44.172,-22.404,40.683,38.832,709.433,708.744
1068468417,"b",1084,1084,707,707,471,453,471,453,44.183,-22.395,40.673,38.817,709.607,708.481
1068468419,"b",1085,1085,707,707,473,455,473,455,44.194,-22.386,40.683,38.802,709.779,708.217
1068468421,"b",1085,1085,705,705,470,455,470,455,44.204,-22.381,40.692,38.79,709.949,707.968
1068468423,"b",1084,1084,704,704,468,453,468,453,44.233,-22.372,40.712,38.777,709.975,707.718
1068468425,"b",1085,1085,703,703,472,456,472,456,44.235,-22.43,40.714,38.788,709.999,707.749
1068468427,"b",1086,1086,703,703,468,455,468,455,44.236,-22.432,40.715,38.789,710.023,707.777
1068468429,"b",1087,1087,703,703,473,458,473,458,44.238,-22.432,40.716,38.79,710.048,707.806
1068468431,"b",1089,1089,700,700,473,460,473,460,44.24,-22.465,40.717,38.856,710.069,707.653
1068468433,"b",1091,1091,698,698,474,453,474,453,44.241,-22.46,40.719,38.847,710.091,707.501
1068468435,"b",1094,1094,696,696,474,459,474,459,44.243,-22.455,40.742,38.839,710.112,707.352
1068468437,"b",1096,1096,695,695,472,458,472,458,44.244,-22.45,40.721,38.83,710.131,707.204
1068468439,"b",1102,1102,693,693,472,461,472,461,44.245,-22.507,40.722,38.826,710.153,707.326
1068468441,"b",1103,1103,693,693,469,458,469,458,44.247,-22.449,40.723,38.828,710.171,707.178
1068468443,"b",1101,1101,690,690,473,460,473,460,44.249,-22.445,40.746,38.82,710.186,707.031
1068468445,"b",1104,1104,691,691,471,454,471,454,44.25,-22.5,40.725,38.814,710.203,707.147
1068468447,"b",1108,1108,691,691,469,460,469,460,44.251,-22.504,40.726,38.821,710.218,707.262
1068468449,"b",1110,1110,689,689,473,462,473,462,44.252,-22.508,40.727,38.828,710.234,707.38
1068468451,"b",1110,1110,690,690,470,458,470,458,44.283,-22.511,40.698,38.834,710.035,707.492
1068468453,"b",1111,1111,691,691,471,461,471,461,44.271,-22.512,40.687,38.84,709.836,707.593
1068468455,"b",1110,1110,692,692,470,457,470,457,44.259,-22.519,40.676,38.845,709.641,707.712
1068468457,"b",1112,1112,693,693,471,459,471,459,44.246,-22.522,40.665,38.852,709.448,707.824
1068468459,"b",1112,1112,694,694,474,460,474,460,44.235,-22.525,40.654,38.858,709.258,707.933
1068468461,"b",1111,1111,696,696,473,457,473,457,44.223,-22.529,40.643,38.865,709.07,708.045
1068468463,"b",1112,1112,695,695,470,462,470,462,44.211,-22.534,40.632,38.871,708.884,708.158
1068468465,"b",1113,1113,696,696,474,459,474,459,44.2,-22.539,40.622,38.876,708.7,708.278
1068468467,"b",1113,1113,696,696,476,460,476,460,44.188,-22.54,40.612,38.884,708.518,708.387
1068468469,"b",1113,1113,695,695,478,459,478,459,44.177,-22.544,40.601,38.89,708.339,708.499
1068468471,"b",1113,1113,695,695,475,459,475,459,44.166,-22.55,40.591,38.897,708.162,708.621
1068468473,"b",1113,1113,694,694,471,462,471,462,44.155,-22.556,40.581,38.904,707.986,708.749
1068468475,"b",1113,1113,694,694,474,464,474,464,44.144,-22.547,40.571,38.869,707.812,708.957
1068468477,"b",1115,1115,692,692,473,460,473,460,44.134,-22.568,40.562,38.924,707.64,709.091
1068468479,"b",1115,1115,692,692,470,462,470,462,44.123,-22.56,40.552,38.888,707.468,709.306
1068468481,"b",1114,1114,692,692,473,461,473,461,44.113,-22.569,40.542,38.901,707.3,709.527
1068468483,"b",1113,1113,690,690,470,460,470,460,44.102,-22.575,40.533,38.913,707.133,709.745
1068468485,"b",1113,1113,690,690,472,462,472,462,44.092,-22.583,40.523,38.925,706.967,709.962
1068468487,"b",1112,1112,690,690,472,461,472,461,44.081,-22.573,40.514,38.918,706.803,710.316
1068468489,"b",1110,1110,690,690,475,460,475,460,44.071,-22.584,40.504,38.938,706.641,710.665
1068468491,"b",1109,1109,690,690,473,461,473,461,44.061,-22.598,40.495,38.96,706.48,711.029
1068468493,"b",1108,1108,689,689,472,462,472,462,44.051,-22.607,40.487,38.977,706.32,711.379
1068468495,"b",1108,1108,690,690,471,462,471,462,44.03,-22.62,40.437,38.999,706.235,711.731
1068468497,"b",1108,1108,690,690,470,462,470,462,44.025,-22.63,40.432,39.017,706.152,712.082
1068468499,"b",1107,1107,690,690,473,462,473,462,44.02,-22.641,40.427,39.036,706.068,712.43
1068468501,"b",1106,1106,691,691,474,462,474,462,44.014,-22.623,40.422,38.983,705.987,712.633
1068468503,"b",1104,1104,692,692,473,461,473,461,44.009,-22.629,40.417,38.993,705.907,712.832
1068468505,"b",1105,1105,693,693,478,463,478,463,44.004,-22.655,40.412,38.972,705.826,712.898
1068468507,"b",1102,1102,694,694,474,463,474,463,44.008,-22.637,40.376,39.007,705.678,713.093
1068468509,"b",1102,1102,695,695,476,462,476,462,43.952,-22.643,40.372,39.017,705.466,713.287
1068468511,"b",1102,1102,696,696,476,463,476,463,43.949,-22.649,40.329,39.027,705.191,713.475
1068468513,"b",1104,1104,701,701,477,463,477,463,43.914,-22.684,40.319,38.954,705.033,713.471
1068468515,"b",1105,1105,705,705,474,462,474,462,43.882,-22.685,40.276,38.952,704.789,713.458
1068468517,"b",1106,1106,707,707,471,461,471,461,43.89,-22.684,40.295,38.952,704.634,713.448
1068468519,"b",1108,1108,710,710,474,465,474,465,43.857,-22.685,40.253,38.951,704.395,713.432
1068468521,"b",1109,1109,713,713,475,463,475,463,43.842,-22.685,40.24,38.948,704.161,713.416
1068468523,"b",1108,1108,714,714,477,463,477,463,43.827,-22.685,40.226,38.948,703.929,713.397
1068468525,"b",1108,1108,715,715,475,466,475,466,43.813,-22.683,40.213,38.947,703.703,713.381
1068468527,"b",1107,1107,717,717,477,466,477,466,43.798,-22.683,40.199,38.945,703.477,713.361
1068468529,"b",1109,1109,721,721,474,462,474,462,43.783,-22.699,40.186,38.9,703.252,713.418
1068468531,"b",1110,1110,721,721,475,466,475,466,43.77,-22.736,40.173,38.907,703.033,713.272
1068468533,"b",1110,1110,723,723,475,462,475,462,43.756,-22.732,40.161,38.899,702.818,713.123
1068468535,"b",1109,1109,723,723,477,466,477,466,43.742,-22.727,40.148,38.892,702.603,712.977
1068468537,"b",1108,1108,723,723,475,467,475,467,43.728,-22.722,40.136,38.884,702.393,712.834
1068468539,"b",1108,1108,724,724,469,464,469,464,43.701,-22.718,40.104,38.877,702.268,712.683
1068468541,"b",1106,1106,724,724,476,468,476,468,43.694,-22.714,40.097,38.869,702.144,712.531
1068468543,"b",1104,1104,723,723,472,470,472,470,43.686,-22.71,40.09,38.862,702.02,712.389
1068468545,"b",1105,1105,724,724,471,468,471,468,43.678,-22.728,40.083,38.838,701.899,712.338
1068468547,"b",1105,1105,724,724,476,471,476,471,43.671,-22.75,40.077,38.843,701.781,712.144
1068468549,"b",1108,1108,722,722,480,471,480,471,43.62,-22.746,40.098,38.833,701.716,711.959
1068468551,"b",1110,1110,721,721,473,473,473,473,43.616,-22.742,40.094,38.823,701.652,711.785
1068468553,"b",1108,1108,719,719,479,471,479,471,43.635,-22.739,40.096,38.814,701.677,711.611
1068468555,"b",1109,1109,716,716,478,473,478,473,43.613,-22.735,40.092,38.802,701.613,711.439
1068468557,"b",1110,1110,715,715,475,470,475,470,43.608,-22.731,40.089,38.792,701.549,711.268
1068468559,"b",1111,1111,713,713,471,474,471,474,43.604,-22.744,40.085,38.81,701.484,711.184
1068468561,"b",1110,1110,711,711,479,469,479,469,43.599,-22.742,40.081,38.805,701.418,711.098
1068468563,"b",1110,1110,710,710,474,469,474,469,43.595,-22.74,40.078,38.799,701.357,711.013
1068468565,"b",1109,1109,708,708,474,469,474,469,43.591,-22.737,40.074,38.795,701.297,710.925
1068468567,"b",1107,1107,706,706,475,468,475,468,43.587,-22.734,40.07,38.789,701.235,710.839
1068468569,"b",1106,1106,704,704,473,467,473,467,43.567,-22.731,40.102,38.784,701.293,710.752
1068468571,"b",1103,1103,704,704,470,467,470,467,43.544,-22.729,40.045,38.779,701.261,710.664
1068468573,"b",1103,1103,704,704,474,470,474,470,43.527,-22.748,40.075,38.757,701.328,710.453
1068468575,"b",1101,1101,704,704,473,465,473,465,43.531,-22.743,40.079,38.744,701.398,710.237
1068468577,"b",1101,1101,704,704,472,465,472,465,43.534,-22.736,40.082,38.732,701.464,710.017
1068468579,"b",1100,1100,704,704,474,465,474,465,43.538,-22.765,40.086,38.693,701.532,709.615
1068468581,"b",1100,1100,703,703,471,463,471,463,43.541,-22.753,40.09,38.671,701.597,709.214
1068468583,"b",1099,1099,703,703,468,466,468,466,43.545,-22.742,40.094,38.65,701.661,708.823
1068468585,"b",1099,1099,703,703,475,466,475,466,43.534,-22.73,40.105,38.628,701.837,708.436
1068468587,"b",1098,1098,702,702,470,463,470,463,43.545,-22.718,40.115,38.607,702.011,708.051
1068468589,"b",1100,1100,701,701,469,464,469,464,43.555,-22.762,40.124,38.595,702.179,707.891
1068468591,"b",1103,1103,701,701,473,461,473,461,43.565,-22.813,40.133,38.603,702.343,707.976
1068468593,"b",1104,1104,701,701,471,463,471,463,43.575,-22.817,40.143,38.609,702.502,708.068
1068468595,"b",1104,1104,699,699,473,466,473,466,43.585,-22.822,40.152,38.615,702.658,708.169
1068468597,"b",1105,1105,700,700,471,458,471,458,43.557,-22.825,40.173,38.62,702.661,708.269
1068468599,"b",1105,1105,702,702,475,463,475,463,43.527,-22.827,40.195,38.625,702.547,708.369
1068468601,"b",1100,1100,703,703,474,467,474,467,43.509,-22.814,40.22,38.673,702.501,708.397
1068468603,"b",1093,1093,707,707,477,468,477,468,43.451,-22.816,40.2,38.677,702.454,708.421
1068468605,"b",1098,1098,710,710,475,466,475,466,43.428,-22.898,40.225,38.758,702.554,708.222
1068468607,"b",1092,1092,715,715,470,463,470,463,43.432,-22.889,40.233,38.782,702.658,707.995
1068468609,"b",1089,1089,719,719,471,467,471,467,43.438,-22.902,40.239,38.793,702.759,707.845
1068468611,"b",1080,1080,725,725,471,467,471,467,43.413,-22.898,40.253,38.784,702.742,707.696
1068468613,"b",1075,1075,725,725,470,462,470,462,43.339,-22.893,40.32,38.776,702.464,707.548
1068468615,"b",1070,1070,726,726,473,466,473,466,43.319,-22.888,40.306,38.768,702.19,707.401
1068468617,"b",1062,1062,729,729,472,460,472,460,43.3,-22.883,40.292,38.76,701.916,707.253
1068468619,"b",1057,1057,732,732,474,465,474,465,43.261,-22.897,40.304,38.709,701.775,707.184
1068468621,"b",1055,1055,737,737,477,465,477,465,43.219,-22.895,40.273,38.705,701.525,707.119
1068468623,"b",1054,1054,738,738,475,462,475,462,43.202,-22.926,40.28,38.71,701.278,707.201
1068468625,"b",1050,1050,741,741,475,461,475,461,43.141,-22.929,40.308,38.714,701.306,707.288
1068468627,"b",1043,1043,749,749,473,466,473,466,43.13,-22.968,40.29,38.7,701.421,707.544
1068468629,"b",1035,1035,752,752,475,461,475,461,43.135,-23.025,40.298,38.725,701.537,707.487
1068468631,"b",1023,1023,751,751,478,463,478,463,43.06,-23.066,40.324,38.8,701.561,707.485
1068468633,"b",1007,1007,749,749,480,465,480,465,42.994,-23.116,40.35,38.86,701.5,707.72
1068468635,"b",976,976,755,755,472,471,472,471,42.965,-23.182,40.376,38.823,701.591,707.573
1068468637,"b",923,923,764,764,476,462,476,462,42.912,-23.178,40.36,38.815,701.771,707.411
1068468639,"b",924,924,768,768,476,469,476,469,42.821,-23.32,40.376,38.828,701.573,707.261
1068468641,"b",905,905,778,778,476,462,476,462,42.716,-23.399,40.389,38.845,701.784,707.495
1068468643,"b",854,854,787,787,483,468,483,468,42.696,-23.404,40.393,38.857,701.868,707.729
1068468645,"b",846,846,791,791,474,463,474,463,42.603,-23.519,40.445,38.873,701.895,707.767
1068468647,"b",832,832,802,802,468,456,468,456,42.533,-23.621,40.481,38.871,702.013,707.614
1068468649,"b",790,790,814,814,475,465,475,465,42.43,-23.649,40.454,38.865,701.734,707.611
1068468651,"b",779,779,818,818,479,459,479,459,42.3,-23.73,40.531,38.864,701.847,707.62
1068468653,"b",742,742,821,821,471,463,471,463,42.284,-23.804,40.551,38.939,702.124,707.685
1068468655,"b",712,712,819,819,481,462,481,462,42.298,-23.872,40.608,38.976,702.405,707.785
1068468657,"b",697,697,824,824,480,456,480,456,42.155,-23.903,40.651,38.972,702.245,707.719
1068468659,"b",672,672,835,835,472,463,472,463,42.056,-23.959,40.653,38.963,702.279,707.629
1068468661,"b",657,657,845,845,470,456,470,456,42.036,-24.047,40.645,38.986,702.46,707.514
1068468663,"b",649,649,855,855,467,449,467,449,41.933,-24.07,40.696,38.986,702.518,707.509
1068468665,"b",594,594,866,866,472,455,472,455,41.935,-24.093,40.703,39.022,702.602,707.611
1068468667,"b",573,573,887,887,465,453,465,453,41.876,-24.097,40.736,39.028,702.847,707.717
1068468669,"b",571,571,900,900,467,453,467,453,41.888,-24.191,40.75,39.025,703.075,707.661
1068468671,"b",571,571,898,898,469,453,469,453,41.861,-24.201,40.773,39.065,703.134,707.533
1068468673,"b",569,569,911,911,463,454,463,454,41.838,-24.196,40.752,39.058,703.099,707.407
1068468675,"b",569,569,918,918,461,450,461,450,41.836,-24.221,40.751,39.084,703.07,707.406
1068468677,"b",567,567,923,923,473,447,473,447,41.834,-24.192,40.75,39.05,703.048,707.282
1068468679,"b",566,566,925,925,471,448,471,448,41.833,-24.188,40.748,39.044,703.014,707.161
1068468681,"b",564,564,925,925,468,452,468,452,41.857,-24.184,40.771,39.037,703.081,707.041
1068468683,"b",569,569,927,927,464,450,464,450,41.862,-24.209,40.775,39.065,703.162,707.046
1068468685,"b",568,568,925,925,468,451,468,451,41.867,-24.209,40.779,39.065,703.235,707.05
1068468687,"b",565,565,927,927,469,450,469,450,41.873,-24.143,40.784,39.05,703.321,706.783
1068468689,"b",565,565,930,930,472,451,472,451,41.92,-24.172,40.78,39.016,703.587,706.668
1068468691,"b",566,566,928,928,470,453,470,453,41.936,-24.161,40.795,39.055,703.847,706.528
1068468693,"b",565,565,929,929,471,452,471,452,41.953,-24.157,40.811,39.047,704.113,706.39
1068468695,"b",563,563,931,931,469,452,469,452,41.969,-24.108,40.826,38.973,704.382,706.204
1068468697,"b",563,563,930,930,473,451,473,451,42.011,-24.181,40.849,39.019,704.769,706.217
1068468699,"b",564,564,929,929,471,452,471,452,42.035,-24.18,40.872,39.019,705.164,706.228
1068468701,"b",564,564,930,930,469,453,469,453,42.081,-24.181,40.864,39.02,705.363,706.241
1068468703,"b",564,564,931,931,471,450,471,450,42.091,-24.181,40.875,39.021,705.548,706.252
1068468705,"b",564,564,931,931,469,450,469,450,42.118,-24.182,40.898,39.022,705.613,706.267
1068468707,"b",563,563,932,932,469,451,469,451,42.122,-24.183,40.902,39.022,705.679,706.279
1068468709,"b",562,562,934,934,469,452,469,452,42.126,-24.183,40.906,39.023,705.745,706.293
1068468711,"b",562,562,934,934,471,452,471,452,42.13,-24.184,40.909,39.024,705.803,706.305
1068468713,"b",562,562,935,935,465,448,465,448,42.134,-24.15,40.912,39.035,705.857,706.173
1068468715,"b",561,561,936,936,474,449,474,449,42.146,-24.145,40.911,39.028,705.838,706.042
1068468718,"b",561,561,936,936,471,447,471,447,42.145,-24.141,40.91,39.021,705.818,705.911
1068468720,"b",560,560,937,937,472,449,472,449,42.145,-24.136,40.909,39.014,705.801,705.783
1068468721,"b",560,560,937,937,467,451,467,451,42.143,-24.132,40.907,39.006,705.769,705.655
